event_id,user_id,session_id,event_type,event_timestamp,product_id,country,device,channel
1e9a8120-3b28-4cd8-8c31-e8c996315a5e,cdb99b66-6340-4538-9340-4b11c3f5ccf5,ddf15820-4a38-4ee3-b959-0c2416ee336f,product_view,2025-07-09 8:40:43,P1053,VN,android,referral
965c6639-5f66-490c-b212-14f665665d4d,c46ec3be-43a1-4797-98eb-20a2bc1bffc2,06da4244-cef5-462f-8215-f2b9cf41f1aa,page_view,2025-06-07 0:31:57,,PH,android,direct
ba69214b-2a67-4b46-8d9c-0c6b9ef18b59,c22a352a-9ef9-488c-8034-0d0a875c1588,fc1c2306-2906-4a09-9e9c-1ccc205b8503,page_view,2025-08-08 17:01:59,,ID,android,email
503501cf-40d3-4c71-b2ac-e8f534cbed4f,262e8927-7be0-4487-bae9-79894b266e14,d21fa173-bb58-4ca9-9bb3-b616b2ecd31d,add_to_cart,2025-04-19 11:14:20,P1285,ID,android,social
7932b657-e168-4677-9d5f-6990106ae677,0549e029-aa69-44b2-b7c2-14b1136d5199,d0ab8909-9715-4cc7-a02d-afcd40f8a626,page_view,2025-05-21 15:43:51,,PH,android,referral
b1a1865b-d026-4c4a-9bd4-a57984d79fbb,ff8b6629-b4f6-4753-a772-3c0ba18c48fe,9e033d84-50ce-482f-bec7-f264ce8edb00,page_view,2025-05-26 3:30:35,,PH,android,email
71644c87-b2f4-400c-8142-b18a8f81882a,1be5f5f4-10e3-407e-a5f3-4d16f1f25bae,7a0eaec9-aa4a-49a7-83f3-86fb239943af,checkout,2025-05-03 6:16:06,P1242,US,android,social
7bfa94bf-405a-4c08-b1bf-14d1e0c2685d,0dde04f7-0623-41ce-8869-23645085d088,9dde3a48-0a67-45bb-a83b-27bc6d0ebb9b,logout,2025-09-03 6:41:41,,VN,IOS,direct
579e36df-b25d-466c-ac1b-d1ba34b1832f,70aeebc1-f8ff-47a3-b7d3-8c52abc9eb4f,f4bb5059-e0d9-446a-8f7d-0bbdd6a62225,page_view,2025-08-07 3:21:58,,US,IOS,social
bdfff654-ee87-4730-8058-4b4b4c4aefa5,c2f793fc-7b74-4f85-91b7-3235fd833606,3595702c-9ae6-4ee6-a055-84127b333ece,page_view,2025-09-07 11:25:59,,ID,android,referral
a91e7e19-e18c-4f5f-bc0c-4c724e2eb9bc,9121b4c1-2932-4c72-b48d-f06963db23d2,a8d16847-5850-4120-bd3d-ebaa186bba5e,page_view,2025-07-09 8:27:05,,ID,android,direct
5de25537-4183-45e9-a068-ac93dae0e5a8,db561b40-14ef-43f7-8437-a4d94186a9f8,92c514a7-aaf2-41d1-b7b9-87390c2ca360,login,2025-08-16 4:07:07,,MY,IOS,direct
ad55f81c-4d24-4462-8192-f53b5155b7f6,f3a0d2d5-8f8b-4c96-9583-7de8f88abc57,d3a3201e-0534-487a-bf2c-b111b19e8d51,page_view,2025-07-03 10:41:31,,SG,IOS,paid_search
f2f085e1-0e9f-48f1-a676-9acd863c34b0,2621ad3c-2ba5-4308-af73-4df6755efbbd,a0f9ae55-1636-4685-816f-43d56d22c0e9,product_view,2025-04-17 12:23:28,P1110,VN,android,email
f2981b1d-8b8e-471f-b535-0cbbde78d26a,394807da-073c-4f48-86c1-ec0da1d7db38,b51cb199-00f2-4995-a0ad-6c3923433b6e,product_view,2025-09-14 16:19:01,P1088,ID,android,referral
af896fc7-d358-40a8-91f3-6de8f356baa9,bace0741-bf50-4ca7-9800-8e882ab9cc08,634ec9dd-2eac-4948-90dc-84cac128239f,product_view,2025-06-08 14:03:08,P1486,US,android,referral
7efc1ccf-c5ef-4b3b-a24c-f7c952578f93,de48db2d-ed54-4b34-ae80-ca49c6586770,39e8a293-e1be-4811-a3f6-6ca1e45ccb81,product_view,2025-04-19 22:43:26,P1304,AU,android,paid_search
2e5c8b08-d579-46ad-bc71-c4fb1f809eba,85793138-228a-43a9-8205-3e01e12dde95,5ac459a1-83d1-4ccd-9f25-313270f3702c,product_view,2025-06-03 20:04:47,P1332,VN,desktop,direct
62492d17-1a93-4cac-95a9-40ce09a1d706,c794624d-6108-4073-ab24-dd9373a63712,7ef3bbb4-1c6b-4865-997e-50b779f1bc02,checkout,2025-08-30 8:39:04,P1075,SG,android,organic
4ca461f7-968b-404f-94bb-136c6760db93,fdbe8eaa-668e-44bc-977c-195909a0b88c,3c49fc4e-ff4b-4fa4-8e2b-539ae50ba2f8,product_view,2025-08-30 11:24:02,P1475,PH,IOS,social
400a6fca-9995-4539-9de3-02e808f9c747,5a8f280a-6e6c-40f8-921e-facff3925681,a4d61cc2-daaf-4bfa-a991-cdc6d52da71a,page_view,2025-05-16 22:13:14,,ID,IOS,organic
8a049880-d85a-4661-8291-d793ce65808c,c0d0d011-6480-4699-99f0-445724647237,348d3bc0-8b89-499a-bfd2-6e1a8ed9ee6b,product_view,2025-09-10 17:28:12,P1247,ID,desktop,paid_search
62e5b481-8e6c-4ab1-a72e-c1c52609b076,1be5f5f4-10e3-407e-a5f3-4d16f1f25bae,31f2bc4b-d659-48a9-ab83-1fff2bd9df84,page_view,2025-09-11 4:46:46,,ID,IOS,paid_search
856514d2-7314-48cd-8529-1a791e844045,ea0a0dc2-7e68-4dd0-b581-82c2ac1e956d,1502a2d9-ac12-453c-bdc7-9bd7795f70ba,add_to_cart,2025-07-02 8:51:32,P1485,ID,android,paid_search
f0c4ccca-33f8-446a-a2d3-8c3c136fee30,f8f727ce-3356-42cd-8090-96e5d20a54ce,ef217e22-4975-4b3d-9794-0c079d630d33,page_view,2025-04-10 1:58:18,,SG,desktop,referral
fcb9e088-d238-4be6-b374-54ea19473540,657321c7-8936-4354-b311-f849ddb8fa1f,9fdff88b-9143-469f-94d4-c6bb1139da16,checkout,2025-09-08 2:44:44,P1159,ID,android,paid_search
97765b94-7977-4773-829c-b71bf6c60d15,04e8c037-dd96-4ae8-869e-d4439261d6d9,ecc0bf6d-60c4-44ab-b430-0cfa5ff72c34,login,2025-07-27 22:37:52,,TH,android,direct
bcd6c3d2-11b5-4ca0-b32e-f20ece842cb0,63b40051-9cbe-4084-9ae8-758094e7d3f1,b2db7265-2148-48da-8004-6f6c43923c44,page_view,2025-08-13 17:16:37,,PH,android,referral
20c951bf-beed-4b7b-a36c-78c1a3b4f506,6484846d-980f-40a2-aa0a-ba2e4e5bd7b4,97dd2ac4-2220-48da-978e-48de5aa3ebdf,page_view,2025-07-13 14:07:21,,MY,desktop,organic
59d6f363-ae31-4f78-a492-50cb0c5e9a8c,6e0342b0-c45c-45ed-87e8-eb03e8970c64,69b50364-88ef-4e3b-a03d-d343c7381920,product_view,2025-07-20 18:55:43,P1201,US,IOS,referral
8c5b43bc-a0d6-4ff9-a0a9-e292ebfe2bac,6a5f5fae-379d-4b33-b58a-dcef2366b4e6,0e2a17c5-2021-4c0f-af1b-1763db02184e,search,2025-04-07 4:28:16,,ID,IOS,email
25f9984f-b23c-482f-a52e-1f99731ea251,bcc80c45-ea7f-4442-8b0d-60e911a327e1,50f01578-63f6-44fc-855a-237e02f2603f,page_view,2025-04-04 3:37:00,,MY,android,referral
1934ff98-a10e-4a12-a706-38daafbd4f72,459a0b26-0bbd-47f7-b949-73ea2ffbfca7,2989c63e-d09f-4c88-82c2-67c27050821e,login,2025-05-10 3:28:06,,MY,android,organic
1fd08d84-0dd5-4c30-9eaa-03e9f6494fd7,609bc476-fc91-4d48-94de-fdfd73e84ce1,205890a4-5e9b-45a3-8afd-88aaf8bcf41a,search,2025-06-17 21:23:15,,US,desktop,organic
e420cee2-7d4c-4048-8620-930d2319efc3,ffc3ecb5-fd8c-43ff-af7a-6fa9caaf313f,20bc6e92-5f05-4040-acdd-c52ef9cb72ef,purchase,2025-05-06 20:24:52,P1472,ID,desktop,email
80d69ebe-6181-432c-bffd-788d35ab66b1,207c9007-bfa5-4684-b8d1-e561552b5afe,50bf8c6a-d060-4f93-8501-7fa03bf1e559,search,2025-05-14 8:40:46,,ID,android,paid_search
90754fb7-2a9e-4e1b-8eb4-de246c344bb4,5e2be27d-df75-462c-9436-da533d774a1b,ad9824bf-a1cc-4417-a7fe-b2103a014fd4,product_view,2025-04-18 12:21:47,P1135,SG,IOS,paid_search
f347d2e8-d3ee-43e8-9ea5-d7e69b5340b7,8d2d5b6d-2a4a-4ccb-9a11-15a6a9c94e8d,87c4116e-ee1c-47c5-a5e4-8a30af4a1704,login,2025-04-30 23:30:19,,PH,IOS,social
01a914bc-e732-4972-be07-9c2a626d8cee,f29a3f49-5396-4bcb-9245-2fbce3c043e1,843f4f9b-88ac-476f-a276-14e831a8b287,page_view,2025-05-14 4:23:41,,PH,IOS,referral
5fd0f44d-1a9c-4355-a2c7-2b421415494a,5b68f385-e73f-47e4-84c9-d1cf4c08ecce,fb35e24f-15c9-4ae6-9e54-46c374503f14,purchase,2025-04-17 8:54:57,P1236,US,android,email
00cdf3fd-c6fd-485a-b624-ccb24f8c6514,fbb7fd8a-f2d8-456d-85dd-90e8c1fe1f7a,4392cf31-310c-4b25-8af8-6ff53eca6b1a,page_view,2025-08-14 21:21:32,,US,android,paid_search
05940aa1-f283-43ed-8349-95268e38203f,8d2d5b6d-2a4a-4ccb-9a11-15a6a9c94e8d,bada914c-e307-4654-9b51-1ac409d2ce69,page_view,2025-04-18 1:01:26,,US,android,direct
c10361ec-e0be-436e-ae95-58f07c23c218,5604aa60-4ccd-4c21-9e66-fa03911ed423,2a5efceb-838a-4248-b80d-1f4397823888,page_view,2025-09-11 8:00:45,,VN,desktop,email
5c74484a-b4bf-49e3-ab6d-49668cc42904,d96ca5c9-1b4c-4306-97fc-3008004da895,ed7d03b1-9de9-413a-827c-b698d5fd685e,login,2025-05-15 0:53:40,,MY,android,email
e1977f41-e256-4297-913b-e78db94d837e,8003226f-f345-49ba-8f88-ef4cefd37627,8ef7995b-35bd-4af4-a6fc-3f8754b57c9f,product_view,2025-08-13 11:34:31,P1296,US,IOS,direct
3105b53d-6234-4b4f-a17e-463e14f98d0c,4ca28815-759d-4c2e-9405-81efc2dcc716,22df8b9c-4db4-4a27-bfaf-b49c86770b28,product_view,2025-09-22 7:42:07,P1174,AU,android,referral
1bf1ee8f-386a-40ef-a93f-540526421f27,2a2b6f08-c423-40f6-9913-76e8161b13f5,cebdd540-c5e7-4501-9b13-b997758a4cc1,product_view,2025-05-09 14:48:20,P1236,ID,android,direct
4c4c293d-0699-40ba-9abb-0dceb11c57cc,8aafc0f3-e720-4760-b4fd-020e48ebf725,c785cd64-640d-4304-bf06-a177beed98ba,search,2025-08-07 12:57:37,,AU,IOS,paid_search
1e60e277-01ad-454d-8448-5c2d6155946b,cc673d1d-68b5-4e2a-8ef1-b6cc35e6c988,066c51bd-18c9-4dcf-8bac-7ac08086b64e,login,2025-06-20 0:48:09,,ID,android,email
2337ac9a-ceb7-49aa-9534-17942755b63a,1a3d352a-338e-4360-a962-54ca3845b926,2e756ad2-a5f0-4726-a086-1b745ca070d2,search,2025-07-01 18:02:20,,TH,android,social
7b3cea97-e3c3-4c41-8b69-3a7b6c77e40f,f7de64cc-08b9-4ce3-9cf4-a5e48800cb60,127e9308-9696-4a7d-aa40-2dbff7540510,page_view,2025-06-16 16:01:47,,PH,IOS,organic
2341a30c-ff9d-442f-ba22-1cefbd77c1ea,537b20fe-967e-41bc-8bb4-29354192e182,d761a17a-83a4-4714-9ce2-253c9ce146dd,product_view,2025-08-20 11:56:03,,ID,desktop,email
4f436ef0-7f8f-4cec-b259-ae075ad7940d,6c41fe80-ab6f-4f63-a275-16fb826e7f52,a161ce8c-a4b2-4a97-a102-cfc0bd979b07,product_view,2025-06-06 19:27:35,P1473,AU,android,paid_search
1d2166b8-61a8-4f30-b208-02bd095e4bab,6923fc3d-ba2f-479f-964b-f188326848aa,849eec1e-d27c-4e4f-9991-3d3628ee502f,login,2025-07-17 16:31:59,,AU,desktop,organic
d93f3ed8-d0b2-427e-9f9c-8d3fd7f035fc,dff67d3e-9dbf-429a-afff-a7671a314916,6341a84d-6169-4d3c-ad77-482b027a0f47,page_view,2025-05-21 18:23:59,,MY,desktop,direct
378c2417-578e-4039-927f-889c587572d3,d4fc6bb8-37b2-41f3-9d58-93e08853c74d,25c84db6-b61c-444f-9fd0-cc5326397934,page_view,2025-04-28 6:33:04,,MY,android,referral
98cbe154-3147-4e0a-a734-0d126b1afee7,b3b42578-7870-41c2-bd95-93c790474c8b,1bacb067-d279-48e2-adf7-96a9b595675f,page_view,2025-06-12 23:04:53,,VN,android,organic
00e1c750-a6b6-4b74-a29a-46ac5bdbf25b,74f86c88-d7f4-4b50-812c-b13253f6b64f,b14091dc-9ce0-47e9-9085-0bb42c2a66ac,page_view,2025-08-23 9:29:51,,ID,android,organic
f8e5e93d-6f3a-4d19-9a15-4f3f30193812,ea0a0dc2-7e68-4dd0-b581-82c2ac1e956d,ccfb5946-261f-40da-9e36-d8ce9ae469f9,page_view,2025-07-18 2:24:32,,SG,IOS,direct
f1d19349-4d19-41b2-9aaa-bf78c665352e,3bd58b47-09d8-473d-ac36-19578b89edfb,99b72264-1ec5-4d83-85c9-b1aaf42f0738,purchase,2025-09-19 6:38:20,P1452,ID,android,paid_search
87adb1f4-f844-49a0-adde-c5915ce3308e,687b630f-9889-488f-88d1-cb9c023f36f3,482ec1e8-d963-4f55-a3f2-c9171191068a,page_view,2025-09-16 17:01:54,,PH,IOS,organic
7701e1a2-04cf-433f-a351-798fbeee2803,f27232a1-1e63-494c-8706-c7b0cda7d664,2a473151-5997-4ce7-8309-30cae189ab1f,product_view,2025-08-13 12:27:55,P1027,PH,IOS,organic
01ecd899-8e2f-42c8-8fb0-b338ecbd448f,961aae2a-e692-400d-899c-7429e3f0d3bb,54c4b5a0-ec25-4d5d-b646-a3a6e3eba77f,add_to_cart,2025-06-25 14:33:11,P1055,VN,IOS,referral
38d69db7-0a94-4569-98fa-59a10ec1a109,7d326796-ac04-4615-a967-99199aac57b5,94bcff6b-24fd-42c5-b583-43a55ce398d1,page_view,2025-07-06 10:31:36,,ID,IOS,organic
934b43c6-a3d4-4f3d-b58e-b862528a1626,14f3db85-7478-4aee-b9e0-18cd40cfe65c,fee03a24-684b-4ad8-940d-82f356583b73,search,2025-06-06 6:18:59,,VN,IOS,social
7905ae31-9a3b-41d9-9e2c-b7c6eed78730,97777bc1-68ac-4b11-8758-f3d39ae34fb8,1f4bf8f2-c740-456b-b568-3a37dc93cb41,login,2025-09-19 18:57:26,,SG,android,direct
f2d456c1-f04c-4f52-9948-4fb30ea04bb7,6e5886ec-b918-430e-8823-b330f7ca28e4,42c0713e-9ecb-4f9e-bb56-96a0e5235198,purchase,2025-04-04 18:16:04,P1039,ID,android,direct
c3a675ae-739b-4206-a57e-b7f08dccef85,dd8b6b6a-c31d-41da-805d-c1bfa1c574d3,53c72a87-e4cf-4018-a79f-8dfd4fda0e40,product_view,2025-07-08 16:23:38,P1061,ID,android,direct
87424fe6-e3f6-4dcd-b6b9-15ef3ca05ee7,0060b673-f33f-4564-b795-c972fdcbfba4,e3e1612c-8dc8-4936-be1c-ddeb292538b3,product_view,2025-05-13 10:46:30,P1345,US,android,organic
03bed0d3-edfb-44d7-9e12-e3f035577f46,224306ad-5bc3-4eaa-b412-043e0d7e759d,566ed7dd-9f72-42e7-8bc4-15f138275a89,search,2025-09-08 23:55:05,,US,android,referral
e94d54f5-615c-4921-9860-8f087fd85ea9,9ecb3d90-bc5e-41cc-b50c-e04edc0d2a26,91ce0f8e-e5ab-46dc-a778-b74f8a628c13,search,2025-04-04 19:22:27,,PH,android,paid_search
96837573-ec0b-4f07-90b8-5dbd7299773a,65358ee2-879a-4d13-b19f-cd9b693712f0,40474698-c6db-454e-8dbd-be5e88cf1b8c,search,2025-08-17 4:42:20,,PH,android,direct
97360cf8-ce8b-44b2-9d0e-f556f237b2c2,1b28ddd7-bfee-4c21-b2f1-86fbd82b8b49,235fe04c-9e42-4b85-9ec5-1453a4657bb8,page_view,2025-05-03 16:28:46,,PH,IOS,direct
cd2eb690-87c0-478e-851f-d83b7d3ff928,0caf88ef-6e24-4854-a564-d5bde2a7071d,ae10f32d-3517-4afc-a9c6-b591bde28ad4,product_view,2025-09-02 5:17:11,P1327,ID,android,referral
28bd18f9-2cf2-4901-bfa0-33ed0dcb2052,97aedc5b-b831-431d-b5e9-f8b06774fe07,c18822e5-5ffa-4793-8554-5685e19b5e95,product_view,2025-07-08 15:33:03,P1388,SG,IOS,email
8448da36-0bb7-4764-877a-5a2441d774f9,3e1b76ad-29f3-4b57-903e-abc911478fad,9237de59-4abc-4a8e-96ec-b8d24f6eb8fb,product_view,2025-08-14 8:57:46,P1236,MY,IOS,direct
59805165-ee3e-4054-b6ef-e7a5e4ed9530,c85f1a7c-55cc-489f-8d47-e1821b3c1a1b,2f7f24c2-838d-4877-86fb-f45888ec630d,product_view,2025-05-04 15:39:33,P1033,VN,android,organic
33366c93-b4a7-4c94-aed5-1fd3a5c91505,3cca1a72-ee90-40a7-adb1-96f29f8cbf63,48e6d507-a7ea-49f3-b907-3ddada254b46,search,2025-07-06 19:12:10,,US,android,paid_search
ccd1e463-0606-4e7c-9e42-4872b776d4fc,8d37a7f9-d386-4dac-993f-1888065fdcfa,e850a241-7247-45f5-b6d8-6136dae2202d,page_view,2025-07-31 23:14:13,,ID,IOS,paid_search
3b6cdc84-315e-4d1f-9319-00c5e439db75,53c5c107-1a1a-4e40-89f5-90e845d60cea,73e9ded1-c289-449a-9e66-ba9c9a45651a,product_view,2025-04-02 18:44:49,P1076,US,android,direct
7745fcf1-591d-4c33-bc6f-2cb6fdad2bac,84b64068-3a6e-44c0-96fe-3ccad01a9aa3,953047f4-f8e0-42b7-abdd-577d0e54886c,product_view,2025-07-10 21:37:26,P1487,MY,android,direct
0807a657-abdb-4c30-a280-a44f3787912f,0048d7a3-8064-4c28-aa94-0a0e5aa8aee3,15c4e4f1-cb92-4dbc-817a-52fdefb1d083,search,2025-07-20 17:11:46,,MY,android,referral
025c31df-39a2-4089-bc19-96b58daef2b9,efb679b0-0d6b-4574-a11f-cf6699eea11d,3ca6b376-c796-4406-8f82-6d5ad7039af4,page_view,2025-08-30 4:20:54,,ID,android,social
fcdae4ca-7c14-4a0a-96aa-7288a906cb33,052839e8-9603-4f31-89dd-c136b5e6623a,2e66a840-8a5c-41da-a30a-1e41fc26e658,product_view,2025-04-21 11:33:52,P1398,ID,android,organic
6e8c391e-18e1-451e-8204-4663eb0eff2b,1f68f832-34c6-4503-b54b-ea4286d06953,cae3f59e-5214-4aa0-9e85-e53916d22962,product_view,2025-06-02 14:16:39,P1157,US,IOS,referral
882da2f6-60dc-456f-9a0f-99eb5dbc28ec,23a09cc7-19df-4368-bfbf-2c3aa4979bb6,32b38ef9-fdcb-48d2-b7be-38418f7cb6c8,page_view,2025-08-05 1:19:25,,ID,android,organic
bbb53f0b-a748-49cc-8806-ac02ac5e572d,0515fbbc-5209-4a64-9434-fc71b371ffc6,63ab3cf8-342b-4517-b5cf-3520d848a091,product_view,2025-06-12 9:55:39,P1414,PH,IOS,direct
b32cab8c-9726-4be1-b27e-93d6322ea79f,b4ac9e86-d079-41e9-9a53-2269f0c734e3,8bb336ed-1f1c-43f2-b3e0-6b43cff9c193,add_to_cart,2025-05-01 7:09:57,P1262,MY,android,email
70eaba14-24cd-48cf-b6e3-7df4f8a0eb8f,2a2b6f08-c423-40f6-9913-76e8161b13f5,c1514cb4-84a4-4743-b778-3f9742f8ffd5,add_to_cart,2025-04-16 20:01:40,P1407,VN,IOS,referral
9cc3fa12-6e0b-4167-8e8c-9b17a01f6299,275f2293-4396-4e9f-b668-cdb2810dd5e7,6090924e-8dec-4cd2-9cdc-eedaad91cd8f,page_view,2025-05-26 5:53:22,,SG,IOS,direct
29a04e7c-de91-4371-b4a5-db5229a4783e,742353f6-440e-4993-9201-4e8a58767fc2,0f72247c-c29d-47cb-ac38-08408bbb0abd,checkout,2025-06-04 5:07:38,P1015,PH,IOS,referral
2f6095ab-0825-4365-abee-b130563a6df6,35329af5-f8fd-4090-bb01-35cff84f10fe,9d5c10e0-6ddc-4fd4-a886-68efbe1f00bd,checkout,2025-05-21 18:11:57,P1132,MY,IOS,social
9b4508cc-b13e-44af-b29a-caa3bb173d6b,3dc2430c-a9fd-4806-b847-b9620890a2d1,af533030-6639-4042-b529-ffbedd45b741,logout,2025-06-24 15:32:27,,US,desktop,direct
cb1eeb1c-3947-4218-a362-e5cdf0727ee4,4696a0c2-37c0-4135-91d8-5b335747f91a,6de5ed7d-2961-478f-b4d7-cd4ea3048781,login,2025-04-26 15:57:20,,ID,android,referral
27cf6558-d20e-489e-9cc1-6445ce890d91,115ff5b6-ada2-4314-bbfe-69689792e80e,1d263c0a-dca5-41df-b32f-0385cd351894,login,2025-07-22 13:27:06,,SG,android,referral
3c6395e6-c4d6-4cec-a5d7-3ebca3127e7f,2c668897-7c6a-4b5e-bc21-45be5f1df405,7eae9bd3-6d17-4c81-98b4-0de3545c9b6f,product_view,2025-04-19 19:18:04,P1402,ID,android,direct
56d19f49-05e6-49e3-84c1-8dfa670d6d46,9e3d44b0-01e8-4ba3-bf79-dc0779ed323c,45c151d5-62f5-4142-99c9-60365ffa1e99,search,2025-08-15 12:39:59,,TH,IOS,direct
740b2691-2376-45b3-ba65-f6a6505ea0f1,35d4ff9e-f9aa-4fb0-93ac-f82f1023247b,d8a99e17-86e0-4d1d-bb4d-d235dd2dd1f9,page_view,2025-04-23 4:09:30,,MY,android,organic
3169ae53-a21f-4324-ad83-fa1088c725af,83f97e68-5ed2-4951-9eb6-c1652be28a2b,4a8a1d26-5021-4a95-a4d6-ad4a1468413c,page_view,2025-06-01 0:21:39,,SG,IOS,direct
3c9a6d7c-6c4c-4ea5-9aef-ba8ed12eac2b,e42957cf-3509-4a4e-9725-0a607e5f2348,f720e060-faf7-48db-ac63-2453cd96d5c5,product_view,2025-08-30 20:44:47,P1281,US,IOS,email
2be81384-76f4-47fe-badb-809467b6dbc6,6933cbf5-19ec-44a9-ba7b-3b94ee498683,988da300-828f-4188-9cd5-ddab2faa9e91,search,2025-04-22 2:44:47,,MY,IOS,referral
56b28c6e-685c-4f8f-a490-1ff5cda16b31,05550ce9-1eb8-4e3c-a2d2-3948af1f8992,7861fb04-0ea5-4309-a967-7fc6d02ba9b1,add_to_cart,2025-07-02 7:39:51,P1313,ID,android,referral
71253da3-f741-4eb6-b5f3-9e1c944c4bb6,f3e3672b-1c7d-4cc9-8a43-88c1346f3853,1401795c-6c4d-4355-b97c-496f634146e4,product_view,2025-08-10 3:12:51,P1077,SG,IOS,referral
ff1abde9-c767-4cd3-b72f-5d48320ae708,61c5811e-ff51-4097-a9a9-c9f1dca8c7fa,1b506ed8-9963-4967-82c4-8686b9e6d336,page_view,2025-04-02 3:08:46,,SG,IOS,direct
bba2f525-470c-41ca-8509-dc6cd5a49e48,1d1f6970-422f-4433-bdf2-7fff58799d61,ee133537-19a6-44f9-b71c-87d1141641fd,product_view,2025-04-26 15:13:38,P1407,ID,android,organic
a5a9bc42-a027-4c1a-85bc-0f14cb71f2db,41649e41-7723-41c1-ae38-a930f4d27996,33c5eb8b-6f5d-4f32-b5ca-8c318a16daef,product_view,2025-04-05 14:52:27,P1033,AU,IOS,paid_search
a3349da1-f839-4d5e-923d-906112e16916,5e12cb8f-0db9-4bcc-8395-021077c542a2,e414a598-7a63-4c91-8d4f-983a37ab4a91,product_view,2025-04-26 23:55:10,P1316,VN,IOS,email
69acf2f9-e2ad-4200-ab6b-ab992f737b83,eccfdfe6-12c2-4f29-99a4-5684cf73c9d8,1b7ddc86-3eb4-4da1-aa64-604d670bf9db,product_view,2025-07-22 1:22:31,P1449,US,IOS,referral
72ab3998-89d5-4310-aeb9-fc23c4cd4bc5,9ab7ba0a-d05f-43d4-8fd9-e579f063c2e4,c20617da-b6a9-44a2-8991-9f020f082c17,product_view,2025-04-16 14:47:26,P1237,ID,android,social
aba01d62-fc6f-44be-88ae-46c87c341049,9c759bc2-2e02-475c-8c09-4abb3870c9b7,87625b2a-bcf4-4112-8c9e-840f2dfa5565,page_view,2025-07-19 13:40:11,,US,IOS,social
ffc0a48f-b66c-4a61-a601-2090dba0bce1,57d9cb6e-0549-41ed-b15d-7dfb0e6fb3b3,05946d47-faa1-4fe2-a196-efe8c76abe15,search,2025-07-02 6:13:18,,ID,IOS,email
6b4a3631-2c46-4434-97cd-62b3df0dbf4d,0ce8153e-4dce-435a-a6d0-0e82046e0ff4,0dc3950e-f5f9-4a02-97be-c5b7d6aa9886,product_view,2025-08-01 9:24:57,P1026,ID,IOS,paid_search
1ac23ec7-e587-4e30-9ccc-0809c1a031e2,46556380-c30b-4da4-b4a3-f69a4cd81520,b33e4708-5295-451e-a179-b697efe1495d,product_view,2025-07-09 8:21:24,P1350,VN,android,social
4e114287-0822-468b-822d-e44bc6926e60,63dc0004-f910-40cf-ba7d-da708a1e47e9,97944736-d9ac-405b-a7d4-517edc3c0d6d,page_view,2025-04-02 7:20:41,,PH,android,paid_search
26f97f88-8308-4d63-a287-92ae61b75eef,81754300-6aa8-48e4-9b21-22e3207e16c3,6d384e2c-62db-4968-a75a-b2c25df73448,product_view,2025-04-03 14:10:57,P1229,MY,IOS,direct
79fff908-077f-4658-8da6-65086f859004,cea6a660-9cad-4af3-8fef-215ae4f84468,295c4c64-e108-407a-a391-ba5499ede6fc,add_to_cart,2025-05-26 3:06:04,P1243,VN,IOS,organic
3021462c-6597-44e9-9a69-686a5f339e90,1ed40669-4b32-4f3c-80ab-e023b1044663,5a139690-722c-4ca6-ab77-f092436cf208,login,2025-07-22 19:44:54,,MY,android,paid_search
62383db9-a367-4509-86dd-789c914bc72a,bba23bab-b4c5-43b8-a9d7-8e44de8f81b0,73703cb5-5699-4a95-a7f4-7396f1b34406,checkout,2025-09-15 16:59:17,P1200,SG,desktop,organic
da9269a2-8cd9-45e1-ab12-ebaa576c9ba1,7c6cedf7-5a31-439b-9244-dc93116cd41b,a97abcb2-dee1-491a-a8d5-cc4a16b42989,page_view,2025-08-20 4:39:26,,US,IOS,organic
c9c896c4-fb13-4184-98ed-d60ccee72694,d2c53c2a-f0ee-4176-9663-ee69fb586b29,2ac9fd14-8491-49aa-85cc-2b61dab77d25,page_view,2025-06-24 12:16:25,,US,IOS,referral
717f51ac-cbef-4850-b70e-05fe71350e50,f1582a60-1787-44fe-9c30-fa7249413879,331d05b1-84ff-488d-86c3-cff291119c9c,page_view,2025-07-06 4:22:43,,US,IOS,organic
654cdbc2-2e0a-4a76-bf79-b535cb52e80c,ced89527-fbf2-4c16-acfa-23f6cbfab74a,22e36b59-5830-4f17-af51-41c02de7ab2c,checkout,2025-05-24 23:54:43,P1143,ID,android,social
48620618-20df-4b80-a9fe-47cd74854470,467186fc-4099-4fa5-a2a3-e050112530bb,f7478150-8dcb-429d-9270-ae647236feb6,product_view,2025-05-09 21:01:24,P1320,PH,android,referral
ea75f442-3cd4-4b7a-a8fc-835efab8b0ec,d97b9db3-8edd-45bf-acfb-ff234c24c11d,70eb5f98-8e8d-4f90-907f-c05acbb00bc1,add_to_cart,2025-08-13 8:12:07,,MY,android,direct
7ed6e4b8-3f00-4c4d-8daf-ad7eda9a33d8,8a07e251-8f4b-4044-bc66-f7bf1ad3afe3,64ed5e68-9fda-4cbd-82c9-76a640d8ff5d,checkout,2025-04-08 18:48:48,P1012,TH,IOS,email
21ce453e-d5ed-4347-8ff4-f156fabf319a,8f0f0739-ceb8-443e-a727-576294415de1,c8c90d79-f9d4-40f6-9a35-0ac199e1f399,search,2025-04-06 0:54:49,,US,IOS,referral
cf414dd0-5555-4bb2-bc70-4fa82c0bd87b,ca3ed5bf-a2e9-4b8d-ab37-23b651bb6ad0,bbc204ae-7c98-414e-843e-c3a8e43eb9f4,login,2025-08-12 13:15:57,,MY,android,social
